Problem-Solving Score,Coding Experience (Years),Work_Experience,Project Experience,Technical_Skills,Soft_Skills,Academic Background,Interests,Personality Type,Certifications,Work Preference,Preferred Tech Stack,Recommended Career
82.49409582602962,7.845166919752912,4.026002877688193,3.790677698600218,"Python, Ethical Hacking, Network Security","Time Management, Problem Solving",Electronics Engineering,"Python, Ethical Hacking, Network Security",ENFP,Microsoft Certified,Hybrid,"Python, Ethical Hacking, Network Security",Cybersecurity Expert
78.9163212361385,2.492837967454197,1.7603619325050257,9.338795404158834,"JavaScript, C++, SQL, Java","Adaptability, Leadership",Electronics Engineering,"JavaScript, C++, SQL, Java",ISTP,AWS Certified,Hybrid,"JavaScript, C++, SQL, Java",Software Engineer
84.0267691589939,5.9042793838998024,0.5226524883406314,6.271714795601303,"Cryptography, Ethical Hacking","Teamwork, Critical Thinking",Electronics Engineering,"Cryptography, Ethical Hacking",ENTJ,AWS Certified,Hybrid,"Cryptography, Ethical Hacking",Cybersecurity Expert
87.04437162604947,7.841610739565157,5.7019838253790125,11.589068382876196,"Cryptography, Python","Time Management, Adaptability, Creativity",Physics,"Cryptography, Python",ISTP,,Remote,"Cryptography, Python",Cybersecurity Expert
85.41910941350739,3.025499149066952,2.06465457292349,5.345845339154215,"SQL, C++","Critical Thinking, Creativity",Information Technology,"SQL, C++",ENTP,,Hybrid,"SQL, C++",Software Engineer
73.96652779339752,3.0181998600024245,0.5786037013756882,3.021483947335723,"Jenkins, Kubernetes","Critical Thinking, Problem Solving, Time Management",Information Technology,"Jenkins, Kubernetes",ENFJ,Cisco Certified,Hybrid,"Jenkins, Kubernetes",DevOps Engineer
86.51807998880926,2.6623135679511085,1.3546502918386936,4.691961226661807,"Cryptography, Python, Network Security","Teamwork, Problem Solving",Computer Science,"Cryptography, Python, Network Security",ENTJ,Microsoft Certified,On-Site,"Cryptography, Python, Network Security",Cybersecurity Expert
84.2272761139716,6.687577612203287,5.60098396508089,9.418274093145552,"NLP, Python, PyTorch, Computer Vision","Critical Thinking, Leadership",Computer Science,"NLP, Python, PyTorch, Computer Vision",ENFP,Cisco Certified,Remote,"NLP, Python, PyTorch, Computer Vision",AI Engineer
82.08170024972678,5.412840897468442,4.766172701653869,9.023724349792714,"NLP, PyTorch, TensorFlow","Adaptability, Communication, Creativity",Computer Science,"NLP, PyTorch, TensorFlow",ISTP,Cisco Certified,Hybrid,"NLP, PyTorch, TensorFlow",AI Engineer
91.74036091689719,2.464020739125894,0.19328512973846992,8.217066477302627,"Computer Vision, Python, NLP, TensorFlow","Leadership, Creativity, Teamwork",Electronics Engineering,"Computer Vision, Python, NLP, TensorFlow",ENFJ,Microsoft Certified,On-Site,"Computer Vision, Python, NLP, TensorFlow",AI Engineer
75.0,2.7568079659428104,2.495532157125575,6.371595807772977,"Cryptography, Python, Ethical Hacking, Network Security","Creativity, Teamwork, Time Management",Information Technology,"Cryptography, Python, Ethical Hacking, Network Security",ISTJ,Cisco Certified,Remote,"Cryptography, Python, Ethical Hacking, Network Security",Cybersecurity Expert
70.36144708893735,5.843783146307198,5.303467126637971,4.584775405319758,"C++, Java","Problem Solving, Communication",Information Technology,"C++, Java",ENTP,Microsoft Certified,Hybrid,"C++, Java",Software Engineer
84.15311351738644,2.7763711318501025,2.3663499988357244,8.583994865220557,"Jenkins, Docker","Time Management, Adaptability, Teamwork",Computer Science,"Jenkins, Docker",ISTP,,Remote,"Jenkins, Docker",DevOps Engineer
81.95252918359782,3.0030023664113776,2.323899776839255,5.807792864358725,"Ethical Hacking, Network Security, Cryptography, Python","Communication, Leadership",Mathematics,"Ethical Hacking, Network Security, Cryptography, Python",ISTP,,Remote,"Ethical Hacking, Network Security, Cryptography, Python",Cybersecurity Expert
81.17159565516481,1.933876233384411,1.8164301742398372,8.255098193544761,"JavaScript, SQL, Python","Critical Thinking, Problem Solving",Information Technology,"JavaScript, SQL, Python",INTP,AWS Certified,Hybrid,"JavaScript, SQL, Python",Software Engineer
78.29339595346757,6.076403645545572,1.0964500803805683,7.681922921147892,"C++, Python, SQL, Java","Adaptability, Critical Thinking, Time Management",Information Technology,"C++, Python, SQL, Java",ENTJ,Google Certified,Remote,"C++, Python, SQL, Java",Software Engineer
81.4032711642611,4.169222224236418,2.6601203157242175,8.543355127951141,"Python, SQL, PyTorch","Communication, Teamwork",Physics,"Python, SQL, PyTorch",ENFJ,Microsoft Certified,Hybrid,"Python, SQL, PyTorch",Data Scientist
88.68985383993667,4.310757486545575,0.6677070397363137,7.776352724906369,"R, TensorFlow, PyTorch, SQL","Communication, Problem Solving, Critical Thinking",Computer Science,"R, TensorFlow, PyTorch, SQL",ISTP,Google Certified,Remote,"R, TensorFlow, PyTorch, SQL",Data Scientist
88.97894086319953,3.1468892965134057,2.6053753156295465,9.008349035094396,"TensorFlow, PyTorch, SQL","Creativity, Time Management",Mathematics,"TensorFlow, PyTorch, SQL",INTJ,Cisco Certified,On-Site,"TensorFlow, PyTorch, SQL",Data Scientist
77.59040835590501,3.489171621844815,2.917350843723441,8.297367062534436,"C++, SQL","Communication, Time Management",Physics,"C++, SQL",INTJ,Microsoft Certified,On-Site,"C++, SQL",Software Engineer
85.34191438820392,7.629773037127207,5.13968572091575,13.518620191528457,"C++, SQL","Critical Thinking, Time Management",Data Science,"C++, SQL",ISTJ,CompTIA Security+,On-Site,"C++, SQL",Software Engineer
81.82781015923511,3.8559548676669344,3.308955084343651,5.871289145756713,"SQL, R","Leadership, Critical Thinking",Data Science,"SQL, R",INTP,Google Certified,Remote,"SQL, R",Data Scientist
91.80359794407839,4.133964472365489,3.1846428732411143,5.199980834058057,"PyTorch, NLP","Teamwork, Leadership, Problem Solving",Computer Science,"PyTorch, NLP",ENFJ,,On-Site,"PyTorch, NLP",AI Engineer
86.77425406315835,2.5310304153537375,1.403386420011494,4.264058435948648,"Python, TensorFlow","Leadership, Adaptability, Creativity",Computer Science,"Python, TensorFlow",ENTP,AWS Certified,Hybrid,"Python, TensorFlow",AI Engineer
84.49509330777917,2.639802978179352,0.5612854067705438,8.028227680098508,"Jenkins, Linux, Docker, AWS","Time Management, Teamwork, Leadership",Computer Science,"Jenkins, Linux, Docker, AWS",ISTP,Google Certified,Remote,"Jenkins, Linux, Docker, AWS",DevOps Engineer
77.03918008539277,3.4627652166580214,2.6683266480671874,4.026537075283805,"Linux, Docker, Jenkins","Teamwork, Time Management, Creativity",Mathematics,"Linux, Docker, Jenkins",ENTP,Cisco Certified,On-Site,"Linux, Docker, Jenkins",DevOps Engineer
84.1652500663478,5.254898824612049,4.243954340511689,5.889767688431226,"Cryptography, Ethical Hacking, Python, Network Security","Communication, Teamwork",Information Technology,"Cryptography, Ethical Hacking, Python, Network Security",ENTP,CompTIA Security+,Hybrid,"Cryptography, Ethical Hacking, Python, Network Security",Cybersecurity Expert
86.43007402743346,6.224028763357852,0.9040067790197183,5.905433223948905,"Cryptography, Python, Network Security","Time Management, Critical Thinking",Data Science,"Cryptography, Python, Network Security",ENTJ,AWS Certified,Hybrid,"Cryptography, Python, Network Security",Cybersecurity Expert
79.61728907052307,5.174517902588269,3.4465766744683037,5.522620597164396,"PyTorch, TensorFlow, SQL, R","Communication, Critical Thinking, Creativity",Electronics Engineering,"PyTorch, TensorFlow, SQL, R",ISTJ,Cisco Certified,Hybrid,"PyTorch, TensorFlow, SQL, R",Data Scientist
90.12435179211647,6.759322430371256,4.452604870469173,8.270600782087973,"TensorFlow, NLP, Python, Computer Vision","Adaptability, Problem Solving",Physics,"TensorFlow, NLP, Python, Computer Vision",ISTJ,,Remote,"TensorFlow, NLP, Python, Computer Vision",AI Engineer
80.88178658747042,6.85647412859355,4.112435392929919,5.943403669135922,"Docker, AWS, Kubernetes, Jenkins","Problem Solving, Critical Thinking, Teamwork",Physics,"Docker, AWS, Kubernetes, Jenkins",ENFJ,AWS Certified,On-Site,"Docker, AWS, Kubernetes, Jenkins",DevOps Engineer
83.9274183764391,3.207292825801,2.8228713665104754,3.8770096903811733,"C++, Python","Communication, Teamwork, Problem Solving",Electronics Engineering,"C++, Python",ENTP,AWS Certified,Hybrid,"C++, Python",Software Engineer
81.74355475387473,5.008978483342104,4.108626197052308,7.981068063102254,"Docker, AWS","Teamwork, Communication, Adaptability",Physics,"Docker, AWS",ISTP,AWS Certified,Remote,"Docker, AWS",DevOps Engineer
85.02943975898887,5.777718408380558,3.6275689407930125,10.101795102642194,"AWS, Docker, Kubernetes","Leadership, Teamwork, Adaptability",Information Technology,"AWS, Docker, Kubernetes",ISTP,AWS Certified,Remote,"AWS, Docker, Kubernetes",DevOps Engineer
71.54136551194077,2.8170462909168563,0.14838545657754879,5.830100717382263,"Kubernetes, Docker, AWS","Problem Solving, Communication, Teamwork",Mathematics,"Kubernetes, Docker, AWS",INTP,Cisco Certified,Remote,"Kubernetes, Docker, AWS",DevOps Engineer
87.56757326831713,3.792109766315417,3.249169820309463,8.500465633450865,"Cryptography, Ethical Hacking, Python","Teamwork, Adaptability",Data Science,"Cryptography, Ethical Hacking, Python",ENFJ,,Hybrid,"Cryptography, Ethical Hacking, Python",Cybersecurity Expert
78.93154993053345,1.4813607217183402,1.1629258789986434,8.405445871183526,"SQL, Python","Critical Thinking, Teamwork",Physics,"SQL, Python",INTJ,AWS Certified,On-Site,"SQL, Python",Software Engineer
85.56140345151978,3.004997188896815,1.3487193138401818,3.7847848213285076,"Docker, AWS, Linux, Jenkins","Teamwork, Creativity, Critical Thinking",Information Technology,"Docker, AWS, Linux, Jenkins",ENTJ,Google Certified,Hybrid,"Docker, AWS, Linux, Jenkins",DevOps Engineer
81.97917716382756,4.423961016467119,2.624036045732154,8.537914461283671,"R, TensorFlow","Communication, Time Management",Physics,"R, TensorFlow",ISTJ,Microsoft Certified,Hybrid,"R, TensorFlow",Data Scientist
81.33018157075419,2.89490776318197,2.1133373695576734,4.841131815124388,"Jenkins, Kubernetes, Docker, Linux","Adaptability, Teamwork, Leadership",Electronics Engineering,"Jenkins, Kubernetes, Docker, Linux",ENFP,,On-Site,"Jenkins, Kubernetes, Docker, Linux",DevOps Engineer
85.3184294103257,6.913905164146545,1.488533082085689,7.907837489118602,"Ethical Hacking, Cryptography","Time Management, Problem Solving",Data Science,"Ethical Hacking, Cryptography",ISTP,CompTIA Security+,Remote,"Ethical Hacking, Cryptography",Cybersecurity Expert
89.71757631812686,2.170211551794104,0.3044298074316227,9.803110950599248,"Cryptography, Network Security","Communication, Problem Solving",Physics,"Cryptography, Network Security",ENTJ,Microsoft Certified,On-Site,"Cryptography, Network Security",Cybersecurity Expert
87.65996917893536,6.753097330755268,1.627691480677723,10.91858453460886,"Ethical Hacking, Cryptography, Python","Problem Solving, Teamwork",Computer Science,"Ethical Hacking, Cryptography, Python",ENFP,Microsoft Certified,Hybrid,"Ethical Hacking, Cryptography, Python",Cybersecurity Expert
89.64046212920077,2.2773480339661036,0.7348222671083972,6.224864118031952,"Computer Vision, Python, TensorFlow, PyTorch","Teamwork, Time Management",Information Technology,"Computer Vision, Python, TensorFlow, PyTorch",ENFJ,Microsoft Certified,On-Site,"Computer Vision, Python, TensorFlow, PyTorch",AI Engineer
81.04276860940213,2.5218921794275992,0.243662661204301,8.53089021224406,"Python, Network Security","Leadership, Problem Solving",Information Technology,"Python, Network Security",INTJ,,Remote,"Python, Network Security",Cybersecurity Expert
78.20702165315282,4.576260680320474,3.8980536117106475,5.132767692666405,"Network Security, Cryptography","Problem Solving, Adaptability",Mathematics,"Network Security, Cryptography",ENTP,AWS Certified,Hybrid,"Network Security, Cryptography",Cybersecurity Expert
77.96130932521719,3.768493413886652,2.682402139994242,4.2892333992276015,"Linux, Jenkins","Adaptability, Leadership, Creativity",Information Technology,"Linux, Jenkins",INTP,Google Certified,Remote,"Linux, Jenkins",DevOps Engineer
86.35283849974404,3.429642987996441,2.3286426269087728,3.1577649687171903,"Python, Ethical Hacking, Network Security","Communication, Creativity, Critical Thinking",Information Technology,"Python, Ethical Hacking, Network Security",ENTJ,AWS Certified,Remote,"Python, Ethical Hacking, Network Security",Cybersecurity Expert
78.38996675991598,2.4164428252409653,0.06477611168754063,7.196530299962316,"AWS, Jenkins, Kubernetes, Linux","Adaptability, Leadership, Time Management",Mathematics,"AWS, Jenkins, Kubernetes, Linux",INTP,Microsoft Certified,On-Site,"AWS, Jenkins, Kubernetes, Linux",DevOps Engineer
77.63783994700488,2.6684916696508174,0.36051231642537024,6.21635838514879,"SQL, C++","Problem Solving, Adaptability",Computer Science,"SQL, C++",ENTP,Google Certified,Hybrid,"SQL, C++",Software Engineer
79.34904540250584,2.9415028540656163,1.4025698754443021,6.765944875902344,"Linux, Jenkins, Docker, Kubernetes","Critical Thinking, Problem Solving",Information Technology,"Linux, Jenkins, Docker, Kubernetes",ENTJ,Google Certified,On-Site,"Linux, Jenkins, Docker, Kubernetes",DevOps Engineer
76.74094382983557,5.457575012903689,5.300451616776708,7.101340282158161,"AWS, Linux, Docker","Leadership, Communication",Computer Science,"AWS, Linux, Docker",ISTP,,On-Site,"AWS, Linux, Docker",DevOps Engineer
77.54139731861498,6.15134266733351,3.0580317320783603,8.73376688496252,"Python, Network Security, Cryptography","Time Management, Creativity",Physics,"Python, Network Security, Cryptography",ISTP,,Remote,"Python, Network Security, Cryptography",Cybersecurity Expert
77.96412264060692,3.732153640955715,1.2942546547377431,6.34129723862405,"SQL, Python, R","Problem Solving, Critical Thinking, Leadership",Data Science,"SQL, Python, R",INTP,,Hybrid,"SQL, Python, R",Data Scientist
75.92941473153583,2.3976316866543317,2.0485853442109847,10.423829219025542,"AWS, Linux","Leadership, Problem Solving, Adaptability",Data Science,"AWS, Linux",ISTP,AWS Certified,On-Site,"AWS, Linux",DevOps Engineer
70.45694125045475,4.274343719591133,0.8716194818454368,3.6025372141706136,"Kubernetes, Docker","Communication, Time Management",Mathematics,"Kubernetes, Docker",INTP,CompTIA Security+,Remote,"Kubernetes, Docker",DevOps Engineer
85.37172918463325,3.288908505716912,2.5211336586105917,8.255400866397485,"Network Security, Python","Critical Thinking, Time Management",Electronics Engineering,"Network Security, Python",ENTJ,CompTIA Security+,On-Site,"Network Security, Python",Cybersecurity Expert
86.09908478363103,2.6140994517804796,0.8439321078801709,8.516660740469307,"R, TensorFlow, SQL, Python","Time Management, Problem Solving, Creativity",Electronics Engineering,"R, TensorFlow, SQL, Python",ISTJ,Cisco Certified,On-Site,"R, TensorFlow, SQL, Python",Data Scientist
91.17043191159992,1.3753642440536016,1.3497214631880514,7.635144388697018,"TensorFlow, PyTorch","Creativity, Problem Solving",Physics,"TensorFlow, PyTorch",ISTJ,Microsoft Certified,On-Site,"TensorFlow, PyTorch",Data Scientist
80.0,3.869443540671604,2.593068408139851,3.986696218518791,"Computer Vision, TensorFlow","Communication, Problem Solving",Mathematics,"Computer Vision, TensorFlow",INTP,CompTIA Security+,Remote,"Computer Vision, TensorFlow",AI Engineer
85.40091726742843,5.701585592966822,3.534380098743212,3.537306501417858,"Cryptography, Python, Ethical Hacking","Problem Solving, Leadership",Mathematics,"Cryptography, Python, Ethical Hacking",INTJ,Microsoft Certified,Hybrid,"Cryptography, Python, Ethical Hacking",Cybersecurity Expert
80.5256547624889,2.317686322142968,1.400906473999623,7.270658482053552,"PyTorch, R, Python, TensorFlow","Time Management, Teamwork, Critical Thinking",Physics,"PyTorch, R, Python, TensorFlow",ENTJ,Microsoft Certified,Hybrid,"PyTorch, R, Python, TensorFlow",Data Scientist
89.52526539542107,4.162182409593644,1.805390863714167,10.389146628291297,"Python, Network Security, Ethical Hacking","Creativity, Problem Solving",Information Technology,"Python, Network Security, Ethical Hacking",ISTJ,Microsoft Certified,Hybrid,"Python, Network Security, Ethical Hacking",Cybersecurity Expert
79.94076896226079,2.759249809509427,2.0764758152075307,7.282062929679689,"Docker, AWS, Linux, Jenkins","Critical Thinking, Creativity",Data Science,"Docker, AWS, Linux, Jenkins",ISTP,CompTIA Security+,Remote,"Docker, AWS, Linux, Jenkins",DevOps Engineer
85.31356646399014,2.617866897686282,2.2448401489896193,4.120718989680542,"Python, Cryptography, Network Security, Ethical Hacking","Adaptability, Teamwork",Computer Science,"Python, Cryptography, Network Security, Ethical Hacking",ENFJ,Microsoft Certified,Hybrid,"Python, Cryptography, Network Security, Ethical Hacking",Cybersecurity Expert
81.87900945679593,7.161586359695139,3.7149829706640496,9.981166931413512,"SQL, Python, C++, JavaScript","Communication, Creativity",Computer Science,"SQL, Python, C++, JavaScript",ENTJ,,Remote,"SQL, Python, C++, JavaScript",Software Engineer
93.99689127610017,5.054594185399351,3.1279329342630704,3.1148673367864594,"Python, NLP, PyTorch, TensorFlow","Problem Solving, Critical Thinking",Information Technology,"Python, NLP, PyTorch, TensorFlow",INTJ,AWS Certified,On-Site,"Python, NLP, PyTorch, TensorFlow",AI Engineer
85.37975552666107,5.306011666239959,5.278819222376796,4.108521794845664,"PyTorch, TensorFlow, R","Time Management, Leadership",Electronics Engineering,"PyTorch, TensorFlow, R",ISTP,,Hybrid,"PyTorch, TensorFlow, R",Data Scientist
67.67272675854484,2.8728307209758652,0.3995333488155379,11.996912657564772,"Linux, AWS","Time Management, Teamwork",Data Science,"Linux, AWS",INTJ,AWS Certified,Hybrid,"Linux, AWS",DevOps Engineer
80.35762240705992,4.200511694865407,3.5565908464729823,6.760818763656229,"Jenkins, AWS, Linux","Problem Solving, Communication",Computer Science,"Jenkins, AWS, Linux",INTJ,Google Certified,Hybrid,"Jenkins, AWS, Linux",DevOps Engineer
91.2720238581115,3.5510646423564283,2.38690455951873,9.23860377224797,"PyTorch, Computer Vision, NLP, Python","Leadership, Critical Thinking",Computer Science,"PyTorch, Computer Vision, NLP, Python",ENFJ,CompTIA Security+,Remote,"PyTorch, Computer Vision, NLP, Python",AI Engineer
83.2184872600999,3.528330252676204,1.9955095418492999,11.255584663940034,"TensorFlow, SQL","Adaptability, Creativity, Communication",Information Technology,"TensorFlow, SQL",ISTJ,Cisco Certified,Hybrid,"TensorFlow, SQL",Data Scientist
71.11335401109459,2.7048782247083074,0.09060065686967628,2.635635854612898,"Java, SQL","Adaptability, Communication, Teamwork",Physics,"Java, SQL",INTP,Google Certified,Remote,"Java, SQL",Software Engineer
88.34566737435114,3.502635021578823,0.00950139461911066,4.5973618893731185,"Java, Python","Critical Thinking, Teamwork",Electronics Engineering,"Java, Python",ENTJ,Microsoft Certified,Hybrid,"Java, Python",Software Engineer
87.89985462874961,7.108909250788864,3.7892391370392415,11.917041318599285,"Cryptography, Python","Leadership, Creativity, Communication",Physics,"Cryptography, Python",ENFJ,Cisco Certified,Hybrid,"Cryptography, Python",Cybersecurity Expert
92.10777480209099,2.051776698583499,1.888387245169605,3.912145935571048,"Python, NLP, Computer Vision, PyTorch","Teamwork, Critical Thinking",Data Science,"Python, NLP, Computer Vision, PyTorch",ENTJ,CompTIA Security+,Hybrid,"Python, NLP, Computer Vision, PyTorch",AI Engineer
93.0959608227735,4.154160439603805,2.3598134785608833,4.922038985417139,"TensorFlow, SQL","Adaptability, Creativity, Critical Thinking",Information Technology,"TensorFlow, SQL",ISTP,,On-Site,"TensorFlow, SQL",Data Scientist
92.75525339974766,5.137420748476972,2.5076398065113565,8.89834287164998,"NLP, TensorFlow","Creativity, Teamwork",Electronics Engineering,"NLP, TensorFlow",ENTP,Google Certified,On-Site,"NLP, TensorFlow",AI Engineer
81.53906243867084,6.903807077291641,2.81568771460936,11.238920104526095,"Ethical Hacking, Network Security","Adaptability, Leadership",Data Science,"Ethical Hacking, Network Security",ISTP,Microsoft Certified,Remote,"Ethical Hacking, Network Security",Cybersecurity Expert
76.00184869280746,4.304451212883179,2.3678443934302322,10.251716704473763,"R, PyTorch, SQL, Python","Adaptability, Problem Solving",Data Science,"R, PyTorch, SQL, Python",ENFP,AWS Certified,Remote,"R, PyTorch, SQL, Python",Data Scientist
88.74868481308036,6.420945700363891,2.6588741870327013,6.068345252590105,"TensorFlow, Python, PyTorch","Teamwork, Critical Thinking",Mathematics,"TensorFlow, Python, PyTorch",INTJ,CompTIA Security+,On-Site,"TensorFlow, Python, PyTorch",AI Engineer
94.69645922797898,3.0285328801026923,0.4444430387291972,5.8629490240705655,"Cryptography, Network Security","Adaptability, Problem Solving, Teamwork",Data Science,"Cryptography, Network Security",ENFP,CompTIA Security+,On-Site,"Cryptography, Network Security",Cybersecurity Expert
89.51702437546969,4.204783813200054,0.5916728642100855,4.5844922884581045,"TensorFlow, PyTorch","Critical Thinking, Creativity, Time Management",Data Science,"TensorFlow, PyTorch",INTP,,On-Site,"TensorFlow, PyTorch",Data Scientist
86.91042305633972,2.5452527768666102,1.424443986562095,11.196456550984301,"R, SQL","Communication, Leadership",Mathematics,"R, SQL",INTJ,,On-Site,"R, SQL",Data Scientist
80.0,5.506486156519816,0.5138515665777812,6.373538148497732,"TensorFlow, NLP","Time Management, Adaptability",Physics,"TensorFlow, NLP",ENTJ,,Hybrid,"TensorFlow, NLP",AI Engineer
77.1594318856862,5.395519530480456,2.952571213321539,4.513258795455267,"Python, Cryptography, Network Security, Ethical Hacking","Creativity, Adaptability, Leadership",Mathematics,"Python, Cryptography, Network Security, Ethical Hacking",ENTP,Google Certified,Hybrid,"Python, Cryptography, Network Security, Ethical Hacking",Cybersecurity Expert
82.65231958716578,7.863628369930313,7.345563049073535,8.988318990186817,"Cryptography, Python","Creativity, Time Management, Critical Thinking",Mathematics,"Cryptography, Python",INTJ,,Hybrid,"Cryptography, Python",Cybersecurity Expert
89.7591784414072,2.879412679653814,1.7679196982327783,6.357913950608389,"JavaScript, Java, C++, Python","Critical Thinking, Problem Solving",Physics,"JavaScript, Java, C++, Python",INTJ,Google Certified,Hybrid,"JavaScript, Java, C++, Python",Software Engineer
86.12002383367725,3.376395244157959,3.1321593363134963,2.301745905407941,"PyTorch, SQL","Adaptability, Time Management, Leadership",Electronics Engineering,"PyTorch, SQL",ISTP,Google Certified,Hybrid,"PyTorch, SQL",Data Scientist
82.10635889830624,4.184995297290447,0.8102800828860586,10.288956596854167,"C++, JavaScript, Python","Critical Thinking, Time Management",Information Technology,"C++, JavaScript, Python",ENTP,Google Certified,Hybrid,"C++, JavaScript, Python",Software Engineer
81.54505289811952,5.86421624504829,4.084445897905393,7.157807148915699,"Python, JavaScript, Java, C++","Problem Solving, Teamwork",Computer Science,"Python, JavaScript, Java, C++",ENFJ,AWS Certified,Hybrid,"Python, JavaScript, Java, C++",Software Engineer
78.47233643634904,4.319269787926688,0.34106921051567685,11.383763986077811,"AWS, Docker, Linux, Jenkins","Communication, Adaptability, Critical Thinking",Information Technology,"AWS, Docker, Linux, Jenkins",ISTP,Microsoft Certified,On-Site,"AWS, Docker, Linux, Jenkins",DevOps Engineer
83.6736878164249,1.2523201572304312,0.03720033437143583,3.0379000383066517,"PyTorch, R, TensorFlow, SQL","Critical Thinking, Creativity, Problem Solving",Information Technology,"PyTorch, R, TensorFlow, SQL",INTJ,Cisco Certified,Remote,"PyTorch, R, TensorFlow, SQL",Data Scientist
88.75669314255244,2.2869415303962204,2.1860817813216706,5.221661835002321,"NLP, TensorFlow","Adaptability, Creativity",Electronics Engineering,"NLP, TensorFlow",ISTJ,AWS Certified,On-Site,"NLP, TensorFlow",AI Engineer
79.10488817082451,5.745448355661058,1.4998158102733694,3.3173733124283045,"AWS, Linux, Docker, Jenkins","Teamwork, Leadership, Time Management",Data Science,"AWS, Linux, Docker, Jenkins",ENFP,Cisco Certified,Remote,"AWS, Linux, Docker, Jenkins",DevOps Engineer
78.98311491528098,5.288758631539961,2.5880978237436527,7.063175278360091,"Jenkins, Docker","Communication, Leadership",Physics,"Jenkins, Docker",ENFP,Cisco Certified,On-Site,"Jenkins, Docker",DevOps Engineer
85.35293479698376,4.218447829667266,1.853016203274016,7.9008099398189096,"TensorFlow, NLP, Python","Leadership, Teamwork, Adaptability",Data Science,"TensorFlow, NLP, Python",ISTP,Microsoft Certified,Remote,"TensorFlow, NLP, Python",AI Engineer
80.76141530900286,3.0736723948500564,1.8271051758586954,10.322556238555919,"Python, Ethical Hacking, Network Security, Cryptography","Problem Solving, Time Management",Computer Science,"Python, Ethical Hacking, Network Security, Cryptography",INTJ,Microsoft Certified,On-Site,"Python, Ethical Hacking, Network Security, Cryptography",Cybersecurity Expert
87.08005844038264,5.662596819668071,2.643104527071875,10.019445750400894,"Network Security, Python, Ethical Hacking","Teamwork, Critical Thinking",Physics,"Network Security, Python, Ethical Hacking",ISTJ,Cisco Certified,On-Site,"Network Security, Python, Ethical Hacking",Cybersecurity Expert
80.75716798286152,4.113345608827238,1.752126307336824,7.618886531830414,"Python, Computer Vision, TensorFlow, NLP","Critical Thinking, Communication, Creativity",Mathematics,"Python, Computer Vision, TensorFlow, NLP",ENTP,,Hybrid,"Python, Computer Vision, TensorFlow, NLP",AI Engineer
77.26459852488803,5.683295593841008,2.879419570361377,8.721793423305321,"Ethical Hacking, Network Security, Python, Cryptography","Problem Solving, Time Management",Computer Science,"Ethical Hacking, Network Security, Python, Cryptography",ISTP,,Remote,"Ethical Hacking, Network Security, Python, Cryptography",Cybersecurity Expert
82.01338938574963,3.651935883456676,2.0735983858553073,7.045633517135194,"Jenkins, Kubernetes, Linux","Adaptability, Critical Thinking",Mathematics,"Jenkins, Kubernetes, Linux",ISTJ,,On-Site,"Jenkins, Kubernetes, Linux",DevOps Engineer
86.13116984434296,1.3949756636193202,0.3406882753269977,10.650317487840576,"JavaScript, Python, SQL","Leadership, Critical Thinking, Problem Solving",Computer Science,"JavaScript, Python, SQL",ENFJ,AWS Certified,Hybrid,"JavaScript, Python, SQL",Software Engineer
86.21062245681216,3.4968856488192652,3.2459345220351,11.933492325614248,"PyTorch, R, Python","Problem Solving, Leadership, Critical Thinking",Information Technology,"PyTorch, R, Python",ISTJ,Cisco Certified,On-Site,"PyTorch, R, Python",Data Scientist
72.27700125586291,6.398591045898415,5.742740537856965,3.3102027327882784,"Jenkins, Docker","Creativity, Teamwork",Electronics Engineering,"Jenkins, Docker",ISTJ,Cisco Certified,Hybrid,"Jenkins, Docker",DevOps Engineer
73.02585883778028,5.125426927650006,2.3503903539557993,9.582950139994395,"Linux, Docker, Kubernetes","Time Management, Creativity",Data Science,"Linux, Docker, Kubernetes",ENTJ,Google Certified,Remote,"Linux, Docker, Kubernetes",DevOps Engineer
82.56732677277374,6.056082441391154,5.020400680989374,4.294687788640661,"Cryptography, Ethical Hacking, Python","Critical Thinking, Communication",Computer Science,"Cryptography, Ethical Hacking, Python",ENTP,Cisco Certified,Hybrid,"Cryptography, Ethical Hacking, Python",Cybersecurity Expert
93.00441458654515,3.342951578278554,3.195617623386864,8.965010407338072,"NLP, PyTorch, Python","Adaptability, Teamwork, Critical Thinking",Data Science,"NLP, PyTorch, Python",ENTJ,Google Certified,Hybrid,"NLP, PyTorch, Python",AI Engineer
74.12583743195682,5.914862476662611,5.473352920179569,4.676277846600186,"Kubernetes, Linux","Critical Thinking, Communication",Computer Science,"Kubernetes, Linux",ENFJ,,Hybrid,"Kubernetes, Linux",DevOps Engineer
95.0,5.101420116520259,1.9391845282792817,2.094664221633601,"Computer Vision, Python, PyTorch","Critical Thinking, Adaptability, Creativity",Data Science,"Computer Vision, Python, PyTorch",ENFP,Cisco Certified,On-Site,"Computer Vision, Python, PyTorch",AI Engineer
80.0,3.063445956231731,2.656037440166316,7.801342346105495,"Python, TensorFlow","Teamwork, Critical Thinking",Computer Science,"Python, TensorFlow",INTJ,Microsoft Certified,On-Site,"Python, TensorFlow",AI Engineer
79.59564146840036,3.884347441976611,1.5740626307425762,4.2197738799499565,"Kubernetes, AWS, Jenkins","Teamwork, Time Management, Problem Solving",Data Science,"Kubernetes, AWS, Jenkins",INTP,CompTIA Security+,Remote,"Kubernetes, AWS, Jenkins",DevOps Engineer
